name,slug,types,sprite_url
Rotom,rotom,"electric,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png
Rotom,rotom-fan,"electric,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png
Rotom,rotom-frost,"electric,ice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png
Rotom,rotom-heat,"electric,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png
Rotom,rotom-mow,"electric,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png
Rotom,rotom-wash,"electric,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png
Rowlet,rowlet,"grass,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png
Rufflet,rufflet,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png
Runerigus,runerigus,"ground,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png
Sableye,sableye,"dark,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png
Sableye,sableye-mega,"dark,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png
Salamence,salamence,"dragon,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png
Salamence,salamence-mega,"dragon,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png
Salandit,salandit,"poison,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png
Salazzle,salazzle,"poison,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png
Salazzle,salazzle-totem,"poison,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10129.png
Samurott,samurott,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png
Samurott,samurott-hisui,"water,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10236.png
Sandaconda,sandaconda,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png
Sandaconda,sandaconda-gmax,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10218.png
Sandile,sandile,"ground,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png
Sandshrew,sandshrew,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/27.png
Sandshrew,sandshrew-alola,"ice,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png
Sandslash,sandslash,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/28.png
Sandslash,sandslash-alola,"ice,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png
Sandy Shocks,sandy-shocks,"electric,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png
Sandygast,sandygast,"ghost,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png
Sawk,sawk,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png
Sawsbuck,sawsbuck,"normal,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png
Scatterbug,scatterbug,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png
Sceptile,sceptile,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png
Sceptile,sceptile-mega,"grass,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png
Scizor,scizor,"bug,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png
Scizor,scizor-mega,"bug,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png
Scolipede,scolipede,"bug,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png
Scolipede,scolipede-mega,"bug,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10288.png
Scorbunny,scorbunny,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png
Scovillain,scovillain,"grass,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png
Scovillain,scovillain-mega,"grass,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10320.png
Scrafty,scrafty,"dark,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png
Scrafty,scrafty-mega,"dark,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10289.png
Scraggy,scraggy,"dark,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png
Scream Tail,scream-tail,"fairy,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png
Scyther,scyther,"bug,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/123.png
Seadra,seadra,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/117.png
Seaking,seaking,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/119.png
Sealeo,sealeo,"ice,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png
Seedot,seedot,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/273.png
Seel,seel,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/86.png
Seismitoad,seismitoad,"water,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png
Sentret,sentret,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/161.png
Serperior,serperior,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png
Servine,servine,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png
Seviper,seviper,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png
Sewaddle,sewaddle,"bug,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png
Sharpedo,sharpedo,"water,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/319.png
Sharpedo,sharpedo-mega,"water,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png
Shaymin,shaymin-land,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png
Shaymin,shaymin-sky,"grass,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png
Shedinja,shedinja,"bug,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png
Shelgon,shelgon,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png
Shellder,shellder,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/90.png
Shellos,shellos,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png
Shelmet,shelmet,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png
Shieldon,shieldon,"rock,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png
Shiftry,shiftry,"grass,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/275.png
Shiinotic,shiinotic,"grass,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png
Shinx,shinx,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png
Shroodle,shroodle,"poison,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png
Shroomish,shroomish,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png
Shuckle,shuckle,"bug,rock",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png
Shuppet,shuppet,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png
Sigilyph,sigilyph,"psychic,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png
Silcoon,silcoon,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png
Silicobra,silicobra,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png
Silvally,silvally,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png
Simipour,simipour,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png
Simisage,simisage,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png
Simisear,simisear,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png
Sinistcha,sinistcha,"grass,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png
Sinistea,sinistea,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png
Sirfetch’d,sirfetchd,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png
Sizzlipede,sizzlipede,"fire,bug",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png
Skarmory,skarmory,"steel,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/227.png
Skarmory,skarmory-mega,"steel,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10284.png
Skeledirge,skeledirge,"fire,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png
Skiddo,skiddo,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png
Skiploom,skiploom,"grass,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/188.png
Skitty,skitty,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png
Skorupi,skorupi,"poison,bug",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png
Skrelp,skrelp,"poison,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png
Skuntank,skuntank,"poison,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png
Skwovet,skwovet,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png
Slaking,slaking,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png
Slakoth,slakoth,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png
Sliggoo,sliggoo,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png
Sliggoo,sliggoo-hisui,"steel,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10241.png
Slither Wing,slither-wing,"bug,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png
Slowbro,slowbro,"water,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/80.png
Slowbro,slowbro-galar,"poison,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10165.png
Slowbro,slowbro-mega,"water,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png
Slowking,slowking,"water,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/199.png
Slowking,slowking-galar,"poison,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10172.png
Slowpoke,slowpoke,"water,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/79.png
Slowpoke,slowpoke-galar,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10164.png
Slugma,slugma,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png
Slurpuff,slurpuff,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png
Smeargle,smeargle,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png
Smoliv,smoliv,"grass,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png
Smoochum,smoochum,"ice,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/238.png
Sneasel,sneasel,"dark,ice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png
Sneasel,sneasel-hisui,"fighting,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10235.png
Sneasler,sneasler,"fighting,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png
Snivy,snivy,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png
Snom,snom,"ice,bug",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png
Snorlax,snorlax,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/143.png
Snorlax,snorlax-gmax,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10206.png
Snorunt,snorunt,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png
Snover,snover,"grass,ice",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png
Snubbull,snubbull,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png
Sobble,sobble,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png
Solgaleo,solgaleo,"psychic,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png
Solosis,solosis,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png
Solrock,solrock,"rock,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png
Spearow,spearow,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/21.png
Spectrier,spectrier,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png
Spewpa,spewpa,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png
Spheal,spheal,"ice,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png
Spidops,spidops,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png
Spinarak,spinarak,"bug,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/167.png
Spinda,spinda,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/327.png
Spiritomb,spiritomb,"ghost,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png
Spoink,spoink,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/325.png
Sprigatito,sprigatito,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png
Spritzee,spritzee,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png
Squawkabilly,squawkabilly-blue-plumage,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10260.png
Squawkabilly,squawkabilly-green-plumage,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png
Squawkabilly,squawkabilly-white-plumage,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10262.png
Squawkabilly,squawkabilly-yellow-plumage,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10261.png
Squirtle,squirtle,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/7.png
Stakataka,stakataka,"rock,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png
Stantler,stantler,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png
Staraptor,staraptor,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png
Staraptor,staraptor-mega,"fighting,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10308.png
Staravia,staravia,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png
Starly,starly,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png
Starmie,starmie,"water,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/121.png
Starmie,starmie-mega,"water,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10280.png
Staryu,staryu,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/120.png
Steelix,steelix,"steel,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/208.png
Steelix,steelix-mega,"steel,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png
Steenee,steenee,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png
Stonjourner,stonjourner,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png
Stoutland,stoutland,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png
Stufful,stufful,"normal,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png
Stunfisk,stunfisk,"ground,electric",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png
Stunfisk,stunfisk-galar,"ground,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png
Stunky,stunky,"poison,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png
Sudowoodo,sudowoodo,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/185.png
Suicune,suicune,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/245.png
Sunflora,sunflora,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/192.png
Sunkern,sunkern,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/191.png
Surskit,surskit,"bug,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png
Swablu,swablu,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/333.png
Swadloon,swadloon,"bug,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png
Swalot,swalot,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/317.png
Swampert,swampert,"water,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png
Swampert,swampert-mega,"water,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png
Swanna,swanna,"water,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png
Swellow,swellow,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/277.png
Swinub,swinub,"ice,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png
Swirlix,swirlix,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png
Swoobat,swoobat,"psychic,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png
Sylveon,sylveon,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png
Tadbulb,tadbulb,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png
Taillow,taillow,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/276.png
Talonflame,talonflame,"fire,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png
Tandemaus,tandemaus,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png
Tangela,tangela,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/114.png
Tangrowth,tangrowth,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png
Tapu Bulu,tapu-bulu,"grass,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png
Tapu Fini,tapu-fini,"water,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png
Tapu Koko,tapu-koko,"electric,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png
Tapu Lele,tapu-lele,"psychic,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png
Tarountula,tarountula,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png
Tatsugiri,tatsugiri-curly,"dragon,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png
Tatsugiri,tatsugiri-curly-mega,"dragon,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10322.png
Tatsugiri,tatsugiri-droopy,"dragon,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10258.png
Tatsugiri,tatsugiri-droopy-mega,"dragon,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10323.png
Tatsugiri,tatsugiri-stretchy,"dragon,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10259.png
Tatsugiri,tatsugiri-stretchy-mega,"dragon,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10324.png
Tauros,tauros,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/128.png
Tauros,tauros-paldea-aqua-breed,"fighting,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10252.png
Tauros,tauros-paldea-blaze-breed,"fighting,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10251.png
Tauros,tauros-paldea-combat-breed,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10250.png
Teddiursa,teddiursa,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png
Tentacool,tentacool,"water,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/72.png
Tentacruel,tentacruel,"water,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/73.png
Tepig,tepig,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png
Terapagos,terapagos,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png
Terapagos,terapagos-stellar,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10277.png
Terapagos,terapagos-terastal,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10276.png
Terrakion,terrakion,"rock,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png
Thievul,thievul,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png
Throh,throh,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png
Thundurus,thundurus-incarnate,"electric,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png
Thundurus,thundurus-therian,"electric,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png
Thwackey,thwackey,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png
Timburr,timburr,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png
Ting-Lu,ting-lu,"dark,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png
Tinkatink,tinkatink,"fairy,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png
Tinkaton,tinkaton,"fairy,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png
Tinkatuff,tinkatuff,"fairy,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png
Tirtouga,tirtouga,"water,rock",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png
Toedscool,toedscool,"ground,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png
Toedscruel,toedscruel,"ground,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png
Togedemaru,togedemaru,"electric,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png
Togedemaru,togedemaru-totem,"electric,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10154.png
Togekiss,togekiss,"fairy,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png
Togepi,togepi,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/175.png
Togetic,togetic,"fairy,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/176.png
Torchic,torchic,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png
Torkoal,torkoal,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/324.png
Tornadus,tornadus-incarnate,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png
Tornadus,tornadus-therian,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10019.png
Torracat,torracat,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png
Torterra,torterra,"grass,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png
Totodile,totodile,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/158.png
Toucannon,toucannon,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png
Toxapex,toxapex,"poison,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png
Toxel,toxel,"electric,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png
Toxicroak,toxicroak,"poison,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png
Toxtricity,toxtricity-amped,"electric,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png
Toxtricity,toxtricity-amped-gmax,"electric,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10219.png
Toxtricity,toxtricity-low-key,"electric,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png
Toxtricity,toxtricity-low-key-gmax,"electric,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10228.png
Tranquill,tranquill,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png
Trapinch,trapinch,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/328.png
Treecko,treecko,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/252.png
Trevenant,trevenant,"ghost,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png
Tropius,tropius,"grass,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png
Trubbish,trubbish,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png
